respID,qID,altID,obsID,profileID,type,price,freshness,image
1513,5,3,12101,92,Gala,3,Poor,gala.jpg
1513,6,1,12102,91,Fuji,3,Poor,fuji.jpg
1513,6,2,12102,61,Fuji,3.5,Average,fuji.jpg
1513,6,3,12102,60,Red Delicious,3,Average,redDelicious.jpg
1513,7,1,12103,100,Red Delicious,3.5,Poor,redDelicious.jpg
1513,7,2,12103,84,Pink Lady,2,Poor,pinkLady.jpg
1513,7,3,12103,15,Red Delicious,2,Excellent,redDelicious.jpg
1513,8,1,12104,94,Pink Lady,3,Poor,pinkLady.jpg
1513,8,2,12104,64,Pink Lady,3.5,Average,pinkLady.jpg
1513,8,3,12104,68,Honeycrisp,4,Average,honeycrisp.jpg
1514,1,1,12105,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1514,1,2,12105,51,Fuji,2.5,Average,fuji.jpg
1514,1,3,12105,37,Gala,1,Average,gala.jpg
1514,2,1,12106,103,Honeycrisp,4,Poor,honeycrisp.jpg
1514,2,2,12106,38,Honeycrisp,1,Average,honeycrisp.jpg
1514,2,3,12106,83,Honeycrisp,2,Poor,honeycrisp.jpg
1514,3,1,12107,99,Pink Lady,3.5,Poor,pinkLady.jpg
1514,3,2,12107,100,Red Delicious,3.5,Poor,redDelicious.jpg
1514,3,3,12107,47,Gala,2,Average,gala.jpg
1514,4,1,12108,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1514,4,2,12108,4,Pink Lady,1,Excellent,pinkLady.jpg
1514,4,3,12108,36,Fuji,1,Average,fuji.jpg
1514,5,1,12109,7,Gala,1.5,Excellent,gala.jpg
1514,5,2,12109,76,Fuji,1.5,Poor,fuji.jpg
1514,5,3,12109,64,Pink Lady,3.5,Average,pinkLady.jpg
1514,6,1,12110,60,Red Delicious,3,Average,redDelicious.jpg
1514,6,2,12110,14,Pink Lady,2,Excellent,pinkLady.jpg
1514,6,3,12110,40,Red Delicious,1,Average,redDelicious.jpg
1514,7,1,12111,64,Pink Lady,3.5,Average,pinkLady.jpg
1514,7,2,12111,23,Honeycrisp,3,Excellent,honeycrisp.jpg
1514,7,3,12111,86,Fuji,2.5,Poor,fuji.jpg
1514,8,1,12112,22,Gala,3,Excellent,gala.jpg
1514,8,2,12112,68,Honeycrisp,4,Average,honeycrisp.jpg
1514,8,3,12112,52,Gala,2.5,Average,gala.jpg
1515,1,1,12113,62,Gala,3.5,Average,gala.jpg
1515,1,2,12113,4,Pink Lady,1,Excellent,pinkLady.jpg
1515,1,3,12113,5,Red Delicious,1,Excellent,redDelicious.jpg
1515,2,1,12114,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1515,2,2,12114,65,Red Delicious,3.5,Average,redDelicious.jpg
1515,2,3,12114,90,Red Delicious,2.5,Poor,redDelicious.jpg
1515,3,1,12115,20,Red Delicious,2.5,Excellent,redDelicious.jpg
1515,3,2,12115,68,Honeycrisp,4,Average,honeycrisp.jpg
1515,3,3,12115,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
1515,4,1,12116,60,Red Delicious,3,Average,redDelicious.jpg
1515,4,2,12116,97,Gala,3.5,Poor,gala.jpg
1515,4,3,12116,31,Fuji,4,Excellent,fuji.jpg
1515,5,1,12117,44,Pink Lady,1.5,Average,pinkLady.jpg
1515,5,2,12117,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
1515,5,3,12117,2,Gala,1,Excellent,gala.jpg
1515,6,1,12118,103,Honeycrisp,4,Poor,honeycrisp.jpg
1515,6,2,12118,80,Red Delicious,1.5,Poor,redDelicious.jpg
1515,6,3,12118,87,Gala,2.5,Poor,gala.jpg
1515,7,1,12119,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1515,7,2,12119,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
1515,7,3,12119,25,Red Delicious,3,Excellent,redDelicious.jpg
1515,8,1,12120,66,Fuji,4,Average,fuji.jpg
1515,8,2,12120,30,Red Delicious,3.5,Excellent,redDelicious.jpg
1515,8,3,12120,77,Gala,1.5,Poor,gala.jpg
1516,1,1,12121,80,Red Delicious,1.5,Poor,redDelicious.jpg
1516,1,2,12121,68,Honeycrisp,4,Average,honeycrisp.jpg
1516,1,3,12121,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1516,2,1,12122,102,Gala,4,Poor,gala.jpg
1516,2,2,12122,64,Pink Lady,3.5,Average,pinkLady.jpg
1516,2,3,12122,61,Fuji,3.5,Average,fuji.jpg
1516,3,1,12123,95,Red Delicious,3,Poor,redDelicious.jpg
1516,3,2,12123,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
1516,3,3,12123,26,Fuji,3.5,Excellent,fuji.jpg
1516,4,1,12124,61,Fuji,3.5,Average,fuji.jpg
1516,4,2,12124,33,Honeycrisp,4,Excellent,honeycrisp.jpg
1516,4,3,12124,44,Pink Lady,1.5,Average,pinkLady.jpg
1516,5,1,12125,97,Gala,3.5,Poor,gala.jpg
1516,5,2,12125,39,Pink Lady,1,Average,pinkLady.jpg
1516,5,3,12125,46,Fuji,2,Average,fuji.jpg
1516,6,1,12126,60,Red Delicious,3,Average,redDelicious.jpg
1516,6,2,12126,93,Honeycrisp,3,Poor,honeycrisp.jpg
1516,6,3,12126,3,Honeycrisp,1,Excellent,honeycrisp.jpg
1516,7,1,12127,12,Gala,2,Excellent,gala.jpg
1516,7,2,12127,34,Pink Lady,4,Excellent,pinkLady.jpg
1516,7,3,12127,97,Gala,3.5,Poor,gala.jpg
1516,8,1,12128,57,Gala,3,Average,gala.jpg
1516,8,2,12128,19,Pink Lady,2.5,Excellent,pinkLady.jpg
1516,8,3,12128,71,Fuji,1,Poor,fuji.jpg
1517,1,1,12129,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1517,1,2,12129,13,Honeycrisp,2,Excellent,honeycrisp.jpg
1517,1,3,12129,30,Red Delicious,3.5,Excellent,redDelicious.jpg
1517,2,1,12130,40,Red Delicious,1,Average,redDelicious.jpg
1517,2,2,12130,43,Honeycrisp,1.5,Average,honeycrisp.jpg
1517,2,3,12130,12,Gala,2,Excellent,gala.jpg
1517,3,1,12131,53,Honeycrisp,2.5,Average,honeycrisp.jpg
1517,3,2,12131,26,Fuji,3.5,Excellent,fuji.jpg
1517,3,3,12131,65,Red Delicious,3.5,Average,redDelicious.jpg
1517,4,1,12132,32,Gala,4,Excellent,gala.jpg
1517,4,2,12132,79,Pink Lady,1.5,Poor,pinkLady.jpg
1517,4,3,12132,16,Fuji,2.5,Excellent,fuji.jpg
1517,5,1,12133,75,Red Delicious,1,Poor,redDelicious.jpg
1517,5,2,12133,57,Gala,3,Average,gala.jpg
1517,5,3,12133,52,Gala,2.5,Average,gala.jpg
1517,6,1,12134,83,Honeycrisp,2,Poor,honeycrisp.jpg
1517,6,2,12134,90,Red Delicious,2.5,Poor,redDelicious.jpg
1517,6,3,12134,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
1517,7,1,12135,21,Fuji,3,Excellent,fuji.jpg
1517,7,2,12135,76,Fuji,1.5,Poor,fuji.jpg
1517,7,3,12135,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1517,8,1,12136,58,Honeycrisp,3,Average,honeycrisp.jpg
1517,8,2,12136,75,Red Delicious,1,Poor,redDelicious.jpg
1517,8,3,12136,9,Pink Lady,1.5,Excellent,pinkLady.jpg
1518,1,1,12137,31,Fuji,4,Excellent,fuji.jpg
1518,1,2,12137,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1518,1,3,12137,42,Gala,1.5,Average,gala.jpg
1518,2,1,12138,30,Red Delicious,3.5,Excellent,redDelicious.jpg
1518,2,2,12138,41,Fuji,1.5,Average,fuji.jpg
1518,2,3,12138,93,Honeycrisp,3,Poor,honeycrisp.jpg
1518,3,1,12139,101,Fuji,4,Poor,fuji.jpg
1518,3,2,12139,48,Honeycrisp,2,Average,honeycrisp.jpg
1518,3,3,12139,57,Gala,3,Average,gala.jpg
1518,4,1,12140,44,Pink Lady,1.5,Average,pinkLady.jpg
1518,4,2,12140,50,Red Delicious,2,Average,redDelicious.jpg
1518,4,3,12140,91,Fuji,3,Poor,fuji.jpg
1518,5,1,12141,79,Pink Lady,1.5,Poor,pinkLady.jpg
1518,5,2,12141,102,Gala,4,Poor,gala.jpg
1518,5,3,12141,48,Honeycrisp,2,Average,honeycrisp.jpg
1518,6,1,12142,68,Honeycrisp,4,Average,honeycrisp.jpg
1518,6,2,12142,72,Gala,1,Poor,gala.jpg
1518,6,3,12142,85,Red Delicious,2,Poor,redDelicious.jpg
1518,7,1,12143,38,Honeycrisp,1,Average,honeycrisp.jpg
1518,7,2,12143,100,Red Delicious,3.5,Poor,redDelicious.jpg
1518,7,3,12143,48,Honeycrisp,2,Average,honeycrisp.jpg
1518,8,1,12144,94,Pink Lady,3,Poor,pinkLady.jpg
1518,8,2,12144,1,Fuji,1,Excellent,fuji.jpg
1518,8,3,12144,22,Gala,3,Excellent,gala.jpg
1519,1,1,12145,14,Pink Lady,2,Excellent,pinkLady.jpg
1519,1,2,12145,21,Fuji,3,Excellent,fuji.jpg
1519,1,3,12145,22,Gala,3,Excellent,gala.jpg
1519,2,1,12146,82,Gala,2,Poor,gala.jpg
1519,2,2,12146,46,Fuji,2,Average,fuji.jpg
1519,2,3,12146,36,Fuji,1,Average,fuji.jpg
1519,3,1,12147,22,Gala,3,Excellent,gala.jpg
1519,3,2,12147,88,Honeycrisp,2.5,Poor,honeycrisp.jpg
1519,3,3,12147,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
1519,4,1,12148,38,Honeycrisp,1,Average,honeycrisp.jpg
1519,4,2,12148,55,Red Delicious,2.5,Average,redDelicious.jpg
1519,4,3,12148,37,Gala,1,Average,gala.jpg
1519,5,1,12149,96,Fuji,3.5,Poor,fuji.jpg
1519,5,2,12149,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
1519,5,3,12149,75,Red Delicious,1,Poor,redDelicious.jpg
1519,6,1,12150,95,Red Delicious,3,Poor,redDelicious.jpg
1519,6,2,12150,48,Honeycrisp,2,Average,honeycrisp.jpg
1519,6,3,12150,82,Gala,2,Poor,gala.jpg
1519,7,1,12151,52,Gala,2.5,Average,gala.jpg
1519,7,2,12151,74,Pink Lady,1,Poor,pinkLady.jpg
1519,7,3,12151,104,Pink Lady,4,Poor,pinkLady.jpg
1519,8,1,12152,73,Honeycrisp,1,Poor,honeycrisp.jpg
1519,8,2,12152,71,Fuji,1,Poor,fuji.jpg
1519,8,3,12152,63,Honeycrisp,3.5,Average,honeycrisp.jpg
1520,1,1,12153,50,Red Delicious,2,Average,redDelicious.jpg
1520,1,2,12153,36,Fuji,1,Average,fuji.jpg
1520,1,3,12153,4,Pink Lady,1,Excellent,pinkLady.jpg
1520,2,1,12154,31,Fuji,4,Excellent,fuji.jpg
1520,2,2,12154,35,Red Delicious,4,Excellent,redDelicious.jpg
1520,2,3,12154,42,Gala,1.5,Average,gala.jpg
1520,3,1,12155,48,Honeycrisp,2,Average,honeycrisp.jpg
1520,3,2,12155,74,Pink Lady,1,Poor,pinkLady.jpg
1520,3,3,12155,50,Red Delicious,2,Average,redDelicious.jpg
1520,4,1,12156,91,Fuji,3,Poor,fuji.jpg
1520,4,2,12156,77,Gala,1.5,Poor,gala.jpg
1520,4,3,12156,55,Red Delicious,2.5,Average,redDelicious.jpg
1520,5,1,12157,73,Honeycrisp,1,Poor,honeycrisp.jpg
1520,5,2,12157,16,Fuji,2.5,Excellent,fuji.jpg
1520,5,3,12157,63,Honeycrisp,3.5,Average,honeycrisp.jpg
1520,6,1,12158,46,Fuji,2,Average,fuji.jpg
1520,6,2,12158,13,Honeycrisp,2,Excellent,honeycrisp.jpg
1520,6,3,12158,74,Pink Lady,1,Poor,pinkLady.jpg
1520,7,1,12159,35,Red Delicious,4,Excellent,redDelicious.jpg
1520,7,2,12159,65,Red Delicious,3.5,Average,redDelicious.jpg
1520,7,3,12159,56,Fuji,3,Average,fuji.jpg
1520,8,1,12160,34,Pink Lady,4,Excellent,pinkLady.jpg
1520,8,2,12160,83,Honeycrisp,2,Poor,honeycrisp.jpg
1520,8,3,12160,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1521,1,1,12161,100,Red Delicious,3.5,Poor,redDelicious.jpg
1521,1,2,12161,89,Pink Lady,2.5,Poor,pinkLady.jpg
1521,1,3,12161,76,Fuji,1.5,Poor,fuji.jpg
1521,2,1,12162,13,Honeycrisp,2,Excellent,honeycrisp.jpg
1521,2,2,12162,45,Red Delicious,1.5,Average,redDelicious.jpg
1521,2,3,12162,104,Pink Lady,4,Poor,pinkLady.jpg
1521,3,1,12163,93,Honeycrisp,3,Poor,honeycrisp.jpg
1521,3,2,12163,4,Pink Lady,1,Excellent,pinkLady.jpg
1521,3,3,12163,96,Fuji,3.5,Poor,fuji.jpg
1521,4,1,12164,74,Pink Lady,1,Poor,pinkLady.jpg
1521,4,2,12164,11,Fuji,2,Excellent,fuji.jpg
1521,4,3,12164,85,Red Delicious,2,Poor,redDelicious.jpg
1521,5,1,12165,4,Pink Lady,1,Excellent,pinkLady.jpg
1521,5,2,12165,96,Fuji,3.5,Poor,fuji.jpg
1521,5,3,12165,48,Honeycrisp,2,Average,honeycrisp.jpg
1521,6,1,12166,101,Fuji,4,Poor,fuji.jpg
1521,6,2,12166,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1521,6,3,12166,90,Red Delicious,2.5,Poor,redDelicious.jpg
1521,7,1,12167,65,Red Delicious,3.5,Average,redDelicious.jpg
1521,7,2,12167,31,Fuji,4,Excellent,fuji.jpg
1521,7,3,12167,26,Fuji,3.5,Excellent,fuji.jpg
1521,8,1,12168,2,Gala,1,Excellent,gala.jpg
1521,8,2,12168,7,Gala,1.5,Excellent,gala.jpg
1521,8,3,12168,44,Pink Lady,1.5,Average,pinkLady.jpg
1522,1,1,12169,105,Red Delicious,4,Poor,redDelicious.jpg
1522,1,2,12169,76,Fuji,1.5,Poor,fuji.jpg
1522,1,3,12169,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
1522,2,1,12170,52,Gala,2.5,Average,gala.jpg
1522,2,2,12170,92,Gala,3,Poor,gala.jpg
1522,2,3,12170,75,Red Delicious,1,Poor,redDelicious.jpg
1522,3,1,12171,48,Honeycrisp,2,Average,honeycrisp.jpg
1522,3,2,12171,60,Red Delicious,3,Average,redDelicious.jpg
1522,3,3,12171,101,Fuji,4,Poor,fuji.jpg
1522,4,1,12172,73,Honeycrisp,1,Poor,honeycrisp.jpg
1522,4,2,12172,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
1522,4,3,12172,91,Fuji,3,Poor,fuji.jpg
1522,5,1,12173,51,Fuji,2.5,Average,fuji.jpg
1522,5,2,12173,57,Gala,3,Average,gala.jpg
1522,5,3,12173,26,Fuji,3.5,Excellent,fuji.jpg
1522,6,1,12174,71,Fuji,1,Poor,fuji.jpg
1522,6,2,12174,76,Fuji,1.5,Poor,fuji.jpg
1522,6,3,12174,72,Gala,1,Poor,gala.jpg
1522,7,1,12175,75,Red Delicious,1,Poor,redDelicious.jpg
1522,7,2,12175,42,Gala,1.5,Average,gala.jpg
1522,7,3,12175,37,Gala,1,Average,gala.jpg
1522,8,1,12176,42,Gala,1.5,Average,gala.jpg
1522,8,2,12176,97,Gala,3.5,Poor,gala.jpg
1522,8,3,12176,33,Honeycrisp,4,Excellent,honeycrisp.jpg
1523,1,1,12177,63,Honeycrisp,3.5,Average,honeycrisp.jpg
1523,1,2,12177,26,Fuji,3.5,Excellent,fuji.jpg
1523,1,3,12177,14,Pink Lady,2,Excellent,pinkLady.jpg
1523,2,1,12178,12,Gala,2,Excellent,gala.jpg
1523,2,2,12178,69,Pink Lady,4,Average,pinkLady.jpg
1523,2,3,12178,99,Pink Lady,3.5,Poor,pinkLady.jpg
1523,3,1,12179,95,Red Delicious,3,Poor,redDelicious.jpg
1523,3,2,12179,5,Red Delicious,1,Excellent,redDelicious.jpg
1523,3,3,12179,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
1523,4,1,12180,11,Fuji,2,Excellent,fuji.jpg
1523,4,2,12180,70,Red Delicious,4,Average,redDelicious.jpg
1523,4,3,12180,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
1523,5,1,12181,13,Honeycrisp,2,Excellent,honeycrisp.jpg
1523,5,2,12181,38,Honeycrisp,1,Average,honeycrisp.jpg
1523,5,3,12181,23,Honeycrisp,3,Excellent,honeycrisp.jpg
1523,6,1,12182,37,Gala,1,Average,gala.jpg
1523,6,2,12182,12,Gala,2,Excellent,gala.jpg
1523,6,3,12182,16,Fuji,2.5,Excellent,fuji.jpg
1523,7,1,12183,53,Honeycrisp,2.5,Average,honeycrisp.jpg
1523,7,2,12183,14,Pink Lady,2,Excellent,pinkLady.jpg
1523,7,3,12183,44,Pink Lady,1.5,Average,pinkLady.jpg
1523,8,1,12184,99,Pink Lady,3.5,Poor,pinkLady.jpg
1523,8,2,12184,36,Fuji,1,Average,fuji.jpg
1523,8,3,12184,78,Honeycrisp,1.5,Poor,honeycrisp.jpg
1524,1,1,12185,64,Pink Lady,3.5,Average,pinkLady.jpg
1524,1,2,12185,89,Pink Lady,2.5,Poor,pinkLady.jpg
1524,1,3,12185,26,Fuji,3.5,Excellent,fuji.jpg
1524,2,1,12186,23,Honeycrisp,3,Excellent,honeycrisp.jpg
1524,2,2,12186,102,Gala,4,Poor,gala.jpg
1524,2,3,12186,77,Gala,1.5,Poor,gala.jpg
1524,3,1,12187,38,Honeycrisp,1,Average,honeycrisp.jpg
1524,3,2,12187,31,Fuji,4,Excellent,fuji.jpg
1524,3,3,12187,34,Pink Lady,4,Excellent,pinkLady.jpg
1524,4,1,12188,74,Pink Lady,1,Poor,pinkLady.jpg
1524,4,2,12188,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1524,4,3,12188,103,Honeycrisp,4,Poor,honeycrisp.jpg
1524,5,1,12189,68,Honeycrisp,4,Average,honeycrisp.jpg
1524,5,2,12189,37,Gala,1,Average,gala.jpg
1524,5,3,12189,100,Red Delicious,3.5,Poor,redDelicious.jpg
1524,6,1,12190,60,Red Delicious,3,Average,redDelicious.jpg
1524,6,2,12190,104,Pink Lady,4,Poor,pinkLady.jpg
1524,6,3,12190,96,Fuji,3.5,Poor,fuji.jpg
1524,7,1,12191,92,Gala,3,Poor,gala.jpg
1524,7,2,12191,17,Gala,2.5,Excellent,gala.jpg
1524,7,3,12191,19,Pink Lady,2.5,Excellent,pinkLady.jpg
1524,8,1,12192,102,Gala,4,Poor,gala.jpg
1524,8,2,12192,101,Fuji,4,Poor,fuji.jpg
1524,8,3,12192,103,Honeycrisp,4,Poor,honeycrisp.jpg
1525,1,1,12193,68,Honeycrisp,4,Average,honeycrisp.jpg
1525,1,2,12193,1,Fuji,1,Excellent,fuji.jpg
1525,1,3,12193,58,Honeycrisp,3,Average,honeycrisp.jpg
1525,2,1,12194,94,Pink Lady,3,Poor,pinkLady.jpg
1525,2,2,12194,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
1525,2,3,12194,71,Fuji,1,Poor,fuji.jpg
1525,3,1,12195,80,Red Delicious,1.5,Poor,redDelicious.jpg
1525,3,2,12195,3,Honeycrisp,1,Excellent,honeycrisp.jpg
1525,3,3,12195,21,Fuji,3,Excellent,fuji.jpg
1525,4,1,12196,92,Gala,3,Poor,gala.jpg
1525,4,2,12196,34,Pink Lady,4,Excellent,pinkLady.jpg
1525,4,3,12196,61,Fuji,3.5,Average,fuji.jpg
1525,5,1,12197,2,Gala,1,Excellent,gala.jpg
1525,5,2,12197,91,Fuji,3,Poor,fuji.jpg
1525,5,3,12197,11,Fuji,2,Excellent,fuji.jpg
1525,6,1,12198,24,Pink Lady,3,Excellent,pinkLady.jpg
1525,6,2,12198,79,Pink Lady,1.5,Poor,pinkLady.jpg
1525,6,3,12198,2,Gala,1,Excellent,gala.jpg
1525,7,1,12199,75,Red Delicious,1,Poor,redDelicious.jpg
1525,7,2,12199,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1525,7,3,12199,85,Red Delicious,2,Poor,redDelicious.jpg
1525,8,1,12200,14,Pink Lady,2,Excellent,pinkLady.jpg
1525,8,2,12200,71,Fuji,1,Poor,fuji.jpg
1525,8,3,12200,52,Gala,2.5,Average,gala.jpg
1526,1,1,12201,38,Honeycrisp,1,Average,honeycrisp.jpg
1526,1,2,12201,98,Honeycrisp,3.5,Poor,honeycrisp.jpg
1526,1,3,12201,18,Honeycrisp,2.5,Excellent,honeycrisp.jpg
1526,2,1,12202,71,Fuji,1,Poor,fuji.jpg
1526,2,2,12202,90,Red Delicious,2.5,Poor,redDelicious.jpg
1526,2,3,12202,96,Fuji,3.5,Poor,fuji.jpg
1526,3,1,12203,36,Fuji,1,Average,fuji.jpg
1526,3,2,12203,93,Honeycrisp,3,Poor,honeycrisp.jpg
1526,3,3,12203,29,Pink Lady,3.5,Excellent,pinkLady.jpg
1526,4,1,12204,36,Fuji,1,Average,fuji.jpg
1526,4,2,12204,87,Gala,2.5,Poor,gala.jpg
1526,4,3,12204,59,Pink Lady,3,Average,pinkLady.jpg
1526,5,1,12205,22,Gala,3,Excellent,gala.jpg
1526,5,2,12205,87,Gala,2.5,Poor,gala.jpg
1526,5,3,12205,36,Fuji,1,Average,fuji.jpg
1526,6,1,12206,23,Honeycrisp,3,Excellent,honeycrisp.jpg
1526,6,2,12206,49,Pink Lady,2,Average,pinkLady.jpg
1526,6,3,12206,47,Gala,2,Average,gala.jpg
1526,7,1,12207,36,Fuji,1,Average,fuji.jpg
1526,7,2,12207,101,Fuji,4,Poor,fuji.jpg
1526,7,3,12207,60,Red Delicious,3,Average,redDelicious.jpg
1526,8,1,12208,37,Gala,1,Average,gala.jpg
1526,8,2,12208,76,Fuji,1.5,Poor,fuji.jpg
1526,8,3,12208,23,Honeycrisp,3,Excellent,honeycrisp.jpg
1527,1,1,12209,17,Gala,2.5,Excellent,gala.jpg
1527,1,2,12209,28,Honeycrisp,3.5,Excellent,honeycrisp.jpg
1527,1,3,12209,74,Pink Lady,1,Poor,pinkLady.jpg
1527,2,1,12210,20,Red Delicious,2.5,Excellent,redDelicious.jpg
1527,2,2,12210,35,Red Delicious,4,Excellent,redDelicious.jpg
1527,2,3,12210,52,Gala,2.5,Average,gala.jpg
1527,3,1,12211,95,Red Delicious,3,Poor,redDelicious.jpg
1527,3,2,12211,86,Fuji,2.5,Poor,fuji.jpg
1527,3,3,12211,69,Pink Lady,4,Average,pinkLady.jpg
1527,4,1,12212,59,Pink Lady,3,Average,pinkLady.jpg
1527,4,2,12212,72,Gala,1,Poor,gala.jpg
1527,4,3,12212,55,Red Delicious,2.5,Average,redDelicious.jpg
1527,5,1,12213,55,Red Delicious,2.5,Average,redDelicious.jpg
1527,5,2,12213,74,Pink Lady,1,Poor,pinkLady.jpg
1527,5,3,12213,101,Fuji,4,Poor,fuji.jpg
1527,6,1,12214,39,Pink Lady,1,Average,pinkLady.jpg
1527,6,2,12214,15,Red Delicious,2,Excellent,redDelicious.jpg
1527,6,3,12214,70,Red Delicious,4,Average,redDelicious.jpg
1527,7,1,12215,32,Gala,4,Excellent,gala.jpg
1527,7,2,12215,42,Gala,1.5,Average,gala.jpg
1527,7,3,12215,30,Red Delicious,3.5,Excellent,redDelicious.jpg
1527,8,1,12216,77,Gala,1.5,Poor,gala.jpg
1527,8,2,12216,6,Fuji,1.5,Excellent,fuji.jpg
1527,8,3,12216,79,Pink Lady,1.5,Poor,pinkLady.jpg
1528,1,1,12217,3,Honeycrisp,1,Excellent,honeycrisp.jpg
1528,1,2,12217,71,Fuji,1,Poor,fuji.jpg
1528,1,3,12217,94,Pink Lady,3,Poor,pinkLady.jpg
1528,2,1,12218,12,Gala,2,Excellent,gala.jpg
1528,2,2,12218,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1528,2,3,12218,4,Pink Lady,1,Excellent,pinkLady.jpg
1528,3,1,12219,5,Red Delicious,1,Excellent,redDelicious.jpg
1528,3,2,12219,67,Gala,4,Average,gala.jpg
1528,3,3,12219,95,Red Delicious,3,Poor,redDelicious.jpg
1528,4,1,12220,102,Gala,4,Poor,gala.jpg
1528,4,2,12220,48,Honeycrisp,2,Average,honeycrisp.jpg
1528,4,3,12220,12,Gala,2,Excellent,gala.jpg
1528,5,1,12221,104,Pink Lady,4,Poor,pinkLady.jpg
1528,5,2,12221,92,Gala,3,Poor,gala.jpg
1528,5,3,12221,5,Red Delicious,1,Excellent,redDelicious.jpg
1528,6,1,12222,49,Pink Lady,2,Average,pinkLady.jpg
1528,6,2,12222,44,Pink Lady,1.5,Average,pinkLady.jpg
1528,6,3,12222,34,Pink Lady,4,Excellent,pinkLady.jpg
1528,7,1,12223,19,Pink Lady,2.5,Excellent,pinkLady.jpg
1528,7,2,12223,44,Pink Lady,1.5,Average,pinkLady.jpg
1528,7,3,12223,66,Fuji,4,Average,fuji.jpg
1528,8,1,12224,91,Fuji,3,Poor,fuji.jpg
1528,8,2,12224,94,Pink Lady,3,Poor,pinkLady.jpg
1528,8,3,12224,83,Honeycrisp,2,Poor,honeycrisp.jpg
1529,1,1,12225,3,Honeycrisp,1,Excellent,honeycrisp.jpg
1529,1,2,12225,84,Pink Lady,2,Poor,pinkLady.jpg
1529,1,3,12225,16,Fuji,2.5,Excellent,fuji.jpg
1529,2,1,12226,75,Red Delicious,1,Poor,redDelicious.jpg
1529,2,2,12226,8,Honeycrisp,1.5,Excellent,honeycrisp.jpg
1529,2,3,12226,10,Red Delicious,1.5,Excellent,redDelicious.jpg
1529,3,1,12227,84,Pink Lady,2,Poor,pinkLady.jpg
1529,3,2,12227,15,Red Delicious,2,Excellent,redDelicious.jpg
1529,3,3,12227,40,Red Delicious,1,Average,redDelicious.jpg
1529,4,1,12228,13,Honeycrisp,2,Excellent,honeycrisp.jpg
1529,4,2,12228,99,Pink Lady,3.5,Poor,pinkLady.jpg
1529,4,3,12228,86,Fuji,2.5,Poor,fuji.jpg
1529,5,1,12229,48,Honeycrisp,2,Average,honeycrisp.jpg
1529,5,2,12229,93,Honeycrisp,3,Poor,honeycrisp.jpg
1529,5,3,12229,105,Red Delicious,4,Poor,redDelicious.jpg
1529,6,1,12230,38,Honeycrisp,1,Average,honeycrisp.jpg
1529,6,2,12230,65,Red Delicious,3.5,Average,redDelicious.jpg
1529,6,3,12230,99,Pink Lady,3.5,Poor,pinkLady.jpg
1529,7,1,12231,81,Fuji,2,Poor,fuji.jpg
1529,7,2,12231,46,Fuji,2,Average,fuji.jpg
1529,7,3,12231,100,Red Delicious,3.5,Poor,redDelicious.jpg
1529,8,1,12232,25,Red Delicious,3,Excellent,redDelicious.jpg
1529,8,2,12232,7,Gala,1.5,Excellent,gala.jpg
1529,8,3,12232,47,Gala,2,Average,gala.jpg
1530,1,1,12233,17,Gala,2.5,Excellent,gala.jpg
1530,1,2,12233,59,Pink Lady,3,Average,pinkLady.jpg
1530,1,3,12233,37,Gala,1,Average,gala.jpg
1530,2,1,12234,31,Fuji,4,Excellent,fuji.jpg
1530,2,2,12234,54,Pink Lady,2.5,Average,pinkLady.jpg
1530,2,3,12234,50,Red Delicious,2,Average,redDelicious.jpg
1530,3,1,12235,80,Red Delicious,1.5,Poor,redDelicious.jpg
1530,3,2,12235,99,Pink Lady,3.5,Poor,pinkLady.jpg
1530,3,3,12235,76,Fuji,1.5,Poor,fuji.jpg
1530,4,1,12236,91,Fuji,3,Poor,fuji.jpg
1530,4,2,12236,68,Honeycrisp,4,Average,honeycrisp.jpg
1530,4,3,12236,27,Gala,3.5,Excellent,gala.jpg
1530,5,1,12237,76,Fuji,1.5,Poor,fuji.jpg
1530,5,2,12237,71,Fuji,1,Poor,fuji.jpg
